Epoch GPSWeek GPSSeconds E N U
1534 2170 218790.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1535 2170 218820.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1536 2170 218850.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1537 2170 218880.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1538 2170 218910.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1539 2170 218940.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1540 2170 218970.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1541 2170 219000.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1542 2170 219030.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1543 2170 219060.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1544 2170 219090.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1545 2170 219120.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1546 2170 219150.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1547 2170 219180.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1548 2170 219210.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1549 2170 219240.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1550 2170 219270.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1551 2170 219300.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1552 2170 219330.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1553 2170 219360.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1554 2170 219390.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1555 2170 219420.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1556 2170 219450.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1557 2170 219480.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1558 2170 219510.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1559 2170 219540.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1560 2170 219570.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1561 2170 219600.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1562 2170 219630.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1563 2170 219660.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1564 2170 219690.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1565 2170 219720.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1566 2170 219750.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1567 2170 219780.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1568 2170 219810.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1569 2170 219840.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1570 2170 219870.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1571 2170 219900.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1572 2170 219930.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1573 2170 219960.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1574 2170 219990.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1575 2170 220020.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1576 2170 220050.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1577 2170 220080.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1578 2170 220110.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1579 2170 220140.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1580 2170 220170.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1581 2170 220200.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1582 2170 220230.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1583 2170 220260.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1584 2170 220290.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1585 2170 220320.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1586 2170 220350.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1587 2170 220380.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1588 2170 220410.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1589 2170 220440.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1590 2170 220470.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1591 2170 220500.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1592 2170 220530.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1593 2170 220560.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1594 2170 220590.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1595 2170 220620.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1596 2170 220650.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1597 2170 220680.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1598 2170 220710.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1599 2170 220740.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1600 2170 220770.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1601 2170 220800.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1602 2170 220830.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1603 2170 220860.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1604 2170 220890.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1605 2170 220920.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1606 2170 220950.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1607 2170 220980.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1608 2170 221010.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1609 2170 221040.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1610 2170 221070.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1611 2170 221100.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1612 2170 221130.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1613 2170 221160.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1614 2170 221190.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1615 2170 221220.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1616 2170 221250.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1617 2170 221280.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1618 2170 221310.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1619 2170 221340.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1620 2170 221370.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1621 2170 221400.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1622 2170 221430.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1623 2170 221460.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1624 2170 221490.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1625 2170 221520.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1626 2170 221550.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1627 2170 221580.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1628 2170 221610.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1629 2170 221640.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1630 2170 221670.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1631 2170 221700.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1632 2170 221730.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1633 2170 221760.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1634 2170 221790.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1635 2170 221820.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1636 2170 221850.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1637 2170 221880.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1638 2170 221910.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1639 2170 221940.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1640 2170 221970.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1641 2170 222000.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1642 2170 222030.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1643 2170 222060.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1644 2170 222090.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1645 2170 222120.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1646 2170 222150.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1647 2170 222180.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1648 2170 222210.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1649 2170 222240.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1650 2170 222270.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1651 2170 222300.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1652 2170 222330.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1653 2170 222360.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1654 2170 222390.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1655 2170 222420.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1656 2170 222450.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1657 2170 222480.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1658 2170 222510.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1659 2170 222540.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1660 2170 222570.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1661 2170 222600.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1662 2170 222630.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1663 2170 222660.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1664 2170 222690.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1665 2170 222720.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1666 2170 222750.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1667 2170 222780.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1668 2170 222810.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1669 2170 222840.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1670 2170 222870.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1671 2170 222900.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1672 2170 222930.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1673 2170 222960.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1674 2170 222990.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1675 2170 223020.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1676 2170 223050.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1677 2170 223080.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1678 2170 223110.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1679 2170 223140.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1680 2170 223170.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1681 2170 223200.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1682 2170 223230.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1683 2170 223260.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1684 2170 223290.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1685 2170 223320.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1686 2170 223350.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1687 2170 223380.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1688 2170 223410.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1689 2170 223440.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1690 2170 223470.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1691 2170 223500.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1692 2170 223530.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1693 2170 223560.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1694 2170 223590.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1695 2170 223620.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1696 2170 223650.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1697 2170 223680.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1698 2170 223710.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1699 2170 223740.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1700 2170 223770.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1701 2170 223800.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1702 2170 223830.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1703 2170 223860.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1704 2170 223890.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1705 2170 223920.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1706 2170 223950.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1707 2170 223980.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1708 2170 224010.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1709 2170 224040.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1710 2170 224070.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1711 2170 224100.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1712 2170 224130.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1713 2170 224160.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1714 2170 224190.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1715 2170 224220.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1716 2170 224250.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1717 2170 224280.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1718 2170 224310.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1719 2170 224340.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1720 2170 224370.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1721 2170 224400.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1722 2170 224430.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1723 2170 224460.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1724 2170 224490.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1725 2170 224520.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1726 2170 224550.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1727 2170 224580.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1728 2170 224610.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1729 2170 224640.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1730 2170 224670.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1731 2170 224700.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1732 2170 224730.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1733 2170 224760.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1734 2170 224790.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1735 2170 224820.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1736 2170 224850.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1737 2170 224880.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1738 2170 224910.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1739 2170 224940.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1740 2170 224970.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1741 2170 225000.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1742 2170 225030.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1743 2170 225060.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1744 2170 225090.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1745 2170 225120.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1746 2170 225150.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1747 2170 225180.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1748 2170 225210.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1749 2170 225240.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1750 2170 225270.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1751 2170 225300.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1752 2170 225330.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1753 2170 225360.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1754 2170 225390.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1755 2170 225420.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1756 2170 225450.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1757 2170 225480.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1758 2170 225510.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1759 2170 225540.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1760 2170 225570.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1761 2170 225600.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1762 2170 225630.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1763 2170 225660.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1764 2170 225690.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1765 2170 225720.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1766 2170 225750.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1767 2170 225780.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1768 2170 225810.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1769 2170 225840.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1770 2170 225870.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1771 2170 225900.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1772 2170 225930.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1773 2170 225960.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1774 2170 225990.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1775 2170 226020.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1776 2170 226050.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1777 2170 226080.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1778 2170 226110.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1779 2170 226140.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1780 2170 226170.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1781 2170 226200.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1782 2170 226230.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1783 2170 226260.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1784 2170 226290.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1785 2170 226320.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1786 2170 226350.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1787 2170 226380.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1788 2170 226410.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1789 2170 226440.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1790 2170 226470.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1791 2170 226500.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1792 2170 226530.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1793 2170 226560.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1794 2170 226590.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1795 2170 226620.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1796 2170 226650.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1797 2170 226680.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1798 2170 226710.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1799 2170 226740.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1800 2170 226770.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1801 2170 226800.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1802 2170 226830.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1803 2170 226860.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1804 2170 226890.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1805 2170 226920.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1806 2170 226950.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1807 2170 226980.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1808 2170 227010.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1809 2170 227040.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1810 2170 227070.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1811 2170 227100.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1812 2170 227130.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1813 2170 227160.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1814 2170 227190.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1815 2170 227220.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1816 2170 227250.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1817 2170 227280.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1818 2170 227310.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1819 2170 227340.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1820 2170 227370.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1821 2170 227400.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1822 2170 227430.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1823 2170 227460.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1824 2170 227490.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1825 2170 227520.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1826 2170 227550.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1827 2170 227580.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1828 2170 227610.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1829 2170 227640.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1830 2170 227670.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1831 2170 227700.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1832 2170 227730.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1833 2170 227760.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1834 2170 227790.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1835 2170 227820.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1836 2170 227850.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1837 2170 227880.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1838 2170 227910.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1839 2170 227940.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1840 2170 227970.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1841 2170 228000.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1842 2170 228030.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1843 2170 228060.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1844 2170 228090.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1845 2170 228120.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1846 2170 228150.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1847 2170 228180.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1848 2170 228210.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1849 2170 228240.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1850 2170 228270.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1851 2170 228300.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1852 2170 228330.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1853 2170 228360.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1854 2170 228390.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1855 2170 228420.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1856 2170 228450.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1857 2170 228480.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1858 2170 228510.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1859 2170 228540.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1860 2170 228570.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1861 2170 228600.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1862 2170 228630.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1863 2170 228660.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1864 2170 228690.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1865 2170 228720.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1866 2170 228750.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1867 2170 228780.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1868 2170 228810.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1869 2170 228840.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1870 2170 228870.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1871 2170 228900.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1872 2170 228930.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1873 2170 228960.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1874 2170 228990.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1875 2170 229020.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1876 2170 229050.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1877 2170 229080.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1878 2170 229110.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1879 2170 229140.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1880 2170 229170.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1881 2170 229200.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1882 2170 229230.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1883 2170 229260.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1884 2170 229290.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1885 2170 229320.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1886 2170 229350.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1887 2170 229380.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1888 2170 229410.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1889 2170 229440.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1890 2170 229470.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1891 2170 229500.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1892 2170 229530.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1893 2170 229560.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1894 2170 229590.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1895 2170 229620.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1896 2170 229650.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1897 2170 229680.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1898 2170 229710.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1899 2170 229740.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1900 2170 229770.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1901 2170 229800.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1902 2170 229830.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1903 2170 229860.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1904 2170 229890.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1905 2170 229920.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1906 2170 229950.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1907 2170 229980.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1908 2170 230010.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1909 2170 230040.000 -3.996946e+64 -5.261372e+64 6.333948e+64
1910 2170 230070.000 -3.996946e+64 -5.261372e+64 6.333948e+64
